ts_bucket,zone_id,demand_observed,idle_supply,enroute_supply,enroute_arrivals,rain_mm_h,rain_forecast_15,rain_forecast_30,peak_flag,holiday_flag,price_index,regime
2026-08-25 15:55:00+07:00,7,9,15,0,[],4.485,6.284,12.017,0,0,1.0,rain
2026-08-25 15:55:00+07:00,8,5,3,0,[],4.408,6.619,9.835,0,0,1.0,rain
2026-08-25 15:55:00+07:00,9,18,10,0,[],3.897,8.042,1.98,0,0,1.0,rain
2026-08-25 15:55:00+07:00,10,4,5,0,[],4.286,4.668,7.707,0,0,1.0,rain
2026-08-25 15:55:00+07:00,11,5,6,0,[],4.62,6.58,7.033,0,0,1.0,rain
2026-08-25 15:55:00+07:00,12,4,7,0,[],4.72,7.776,4.719,0,0,1.0,rain
2026-08-25 15:55:00+07:00,13,4,4,0,[],4.654,7.709,11.617,0,0,1.0,rain
2026-08-25 15:55:00+07:00,14,11,6,0,[],3.79,4.488,0.0,0,0,1.0,rain
2026-08-25 15:55:00+07:00,15,4,4,0,[],3.542,3.471,3.875,0,0,1.0,rain
2026-08-25 15:55:00+07:00,16,3,4,0,[],3.003,2.77,0.0,0,0,1.0,rain
2026-08-25 15:55:00+07:00,17,4,3,0,[],5.059,6.827,6.949,0,0,1.0,rain
2026-08-25 15:55:00+07:00,18,2,3,0,[],4.859,6.855,3.043,0,0,1.0,rain
2026-08-25 15:55:00+07:00,19,3,3,0,[],4.963,6.651,1.948,0,0,1.0,rain
2026-08-25 15:55:00+07:00,20,3,4,0,[],5.18,7.232,7.3,0,0,1.0,rain
2026-08-25 15:55:00+07:00,21,4,4,0,[],5.457,9.58,6.37,0,0,1.0,rain
2026-08-25 15:55:00+07:00,22,3,3,0,[],4.481,4.853,8.41,0,0,1.0,rain
2026-08-25 15:55:00+07:00,23,4,4,0,[],4.779,8.133,13.497,0,0,1.0,rain
2026-08-25 15:55:00+07:00,24,3,4,0,[],5.39,8.495,4.039,0,0,1.0,rain
2026-08-25 15:55:00+07:00,25,3,3,0,[],6.317,12.344,7.786,0,0,1.0,rain
2026-08-25 15:55:00+07:00,26,4,2,0,[],5.936,7.713,10.146,0,0,1.0,rain
2026-08-25 15:55:00+07:00,27,4,4,0,[],4.89,5.922,13.243,0,0,1.0,rain
2026-08-25 15:55:00+07:00,28,4,3,0,[],5.373,4.878,0.0,0,0,1.0,rain
2026-08-25 15:55:00+07:00,29,5,4,0,[],3.823,8.618,3.275,0,0,1.0,rain
2026-08-25 15:55:00+07:00,30,12,5,0,[],4.942,8.054,5.271,0,0,1.0,rain
2026-08-25 16:00:00+07:00,1,12,15,0,[],6.804,6.639,10.053,0,0,1.0,rain
2026-08-25 16:00:00+07:00,2,13,14,0,[],6.633,8.193,6.042,0,0,1.0,rain
2026-08-25 16:00:00+07:00,3,12,17,0,[],6.778,6.957,7.096,0,0,1.0,rain
2026-08-25 16:00:00+07:00,4,18,23,0,[],6.899,6.885,10.323,0,0,1.0,rain
2026-08-25 16:00:00+07:00,5,6,7,0,[],6.482,7.59,7.275,0,0,1.0,rain
2026-08-25 16:00:00+07:00,6,12,14,0,[],6.923,5.769,6.628,0,0,1.0,rain
2026-08-25 16:00:00+07:00,7,16,16,0,[],7.192,7.508,4.031,0,0,1.0,rain
2026-08-25 16:00:00+07:00,8,6,7,0,[],7.115,5.623,8.54,0,0,1.0,rain
2026-08-25 16:00:00+07:00,9,24,8,0,[],6.299,6.847,5.759,0,0,1.0,rain
2026-08-25 16:00:00+07:00,10,7,6,0,[],6.798,4.255,8.496,0,0,1.0,rain
2026-08-25 16:00:00+07:00,11,7,7,0,[],7.369,9.386,8.817,0,0,1.0,rain
2026-08-25 16:00:00+07:00,12,6,5,0,[],7.555,9.213,10.087,0,0,1.0,rain
2026-08-25 16:00:00+07:00,13,6,5,0,[],7.52,10.027,14.381,0,0,1.0,rain
2026-08-25 16:00:00+07:00,14,16,4,0,[],6.174,6.072,0.0,0,0,1.0,rain
2026-08-25 16:00:00+07:00,15,6,5,0,[],5.656,5.107,2.908,0,0,1.0,rain
2026-08-25 16:00:00+07:00,16,5,4,0,[],4.739,6.688,0.0,0,0,1.0,rain
2026-08-25 16:00:00+07:00,17,4,3,0,[],7.713,5.358,3.466,0,0,1.0,rain
2026-08-25 16:00:00+07:00,18,5,4,0,[],7.531,8.063,5.529,0,0,1.0,rain
2026-08-25 16:00:00+07:00,19,4,4,0,[],7.709,6.83,9.536,0,0,1.0,rain
2026-08-25 16:00:00+07:00,20,5,4,0,[],8.151,7.369,2.559,0,0,1.0,rain
2026-08-25 16:00:00+07:00,21,5,3,0,[],8.673,6.569,12.643,0,0,1.0,rain
2026-08-25 16:00:00+07:00,22,4,4,0,[],7.038,5.126,4.489,0,0,1.0,rain
2026-08-25 16:00:00+07:00,23,5,5,0,[],7.552,6.803,6.913,0,0,1.0,rain
2026-08-25 16:00:00+07:00,24,4,4,0,[],8.655,9.3,7.533,0,0,1.0,rain
2026-08-25 16:00:00+07:00,25,4,3,0,[],10.196,7.132,10.184,0,0,1.0,rain
2026-08-25 16:00:00+07:00,26,5,3,0,[],9.607,11.091,12.942,0,0,1.0,rain
2026-08-25 16:00:00+07:00,27,5,4,0,[],7.941,8.113,8.863,0,0,1.0,rain
2026-08-25 16:00:00+07:00,28,4,5,0,[],8.806,10.474,0.0,0,0,1.0,rain
2026-08-25 16:00:00+07:00,29,6,5,0,[],5.986,5.166,4.966,0,0,1.0,rain
2026-08-25 16:00:00+07:00,30,14,8,0,[],7.609,7.009,7.446,0,0,1.0,rain
2026-08-25 16:05:00+07:00,1,8,13,0,[],6.841,8.991,10.033,0,0,1.0,rain
2026-08-25 16:05:00+07:00,2,12,14,0,[],6.707,5.688,8.113,0,0,1.0,rain
2026-08-25 16:05:00+07:00,3,11,14,0,[],6.86,6.943,6.57,0,0,1.0,rain
2026-08-25 16:05:00+07:00,4,15,14,0,[],6.955,6.386,4.567,0,0,1.0,rain
2026-08-25 16:05:00+07:00,5,7,5,0,[],6.511,6.827,3.16,0,0,1.0,rain
2026-08-25 16:05:00+07:00,6,14,13,0,[],6.939,7.962,4.697,0,0,1.0,rain
2026-08-25 16:05:00+07:00,7,19,17,0,[],7.237,7.452,5.674,0,0,1.0,rain
2026-08-25 16:05:00+07:00,8,6,7,0,[],7.207,8.302,7.458,0,0,1.0,rain
2026-08-25 16:05:00+07:00,9,18,9,0,[],6.396,7.124,4.075,0,0,1.0,rain
2026-08-25 16:05:00+07:00,10,6,6,0,[],6.77,6.771,3.545,0,0,1.0,rain
2026-08-25 16:05:00+07:00,11,7,6,0,[],7.375,6.621,8.927,0,0,1.0,rain
2026-08-25 16:05:00+07:00,12,6,5,0,[],7.588,6.343,5.214,0,0,1.0,rain
2026-08-25 16:05:00+07:00,13,6,5,0,[],7.621,8.581,6.415,0,0,1.0,rain
2026-08-25 16:05:00+07:00,14,16,6,0,[],6.316,8.7,0.0,0,0,1.0,rain
2026-08-25 16:05:00+07:00,15,7,5,0,[],5.68,4.225,6.83,0,0,1.0,rain
2026-08-25 16:05:00+07:00,16,4,3,0,[],4.711,3.999,0.0,0,0,1.0,rain
2026-08-25 16:05:00+07:00,17,5,4,0,[],7.362,7.729,3.635,0,0,1.0,rain
2026-08-25 16:05:00+07:00,18,4,4,0,[],7.316,8.923,9.055,0,0,1.0,rain
2026-08-25 16:05:00+07:00,19,3,4,0,[],7.505,9.29,2.566,0,0,1.0,rain
2026-08-25 16:05:00+07:00,20,4,4,0,[],8.041,11.718,11.741,0,0,1.0,rain
2026-08-25 16:05:00+07:00,21,5,5,0,[],8.639,7.958,8.059,0,0,1.0,rain
2026-08-25 16:05:00+07:00,22,4,4,0,[],6.936,8.272,7.519,0,0,1.0,rain
2026-08-25 16:05:00+07:00,23,4,5,0,[],7.486,7.266,9.972,0,0,1.0,rain
2026-08-25 16:05:00+07:00,24,4,4,0,[],8.71,7.964,9.907,0,0,1.0,rain
2026-08-25 16:05:00+07:00,25,4,3,0,[],10.303,11.451,3.427,0,0,1.0,rain
2026-08-25 16:05:00+07:00,26,4,4,0,[],9.738,8.989,8.236,0,0,1.0,rain
2026-08-25 16:05:00+07:00,27,5,4,0,[],8.085,9.597,4.422,0,0,1.0,rain
2026-08-25 16:05:00+07:00,28,3,4,0,[],9.038,8.024,0.0,0,0,1.0,rain
2026-08-25 16:05:00+07:00,29,6,4,0,[],5.89,5.227,4.071,0,0,1.0,rain
2026-08-25 16:05:00+07:00,30,13,7,0,[],7.339,5.272,12.107,0,0,1.0,rain
2026-08-25 17:10:00+07:00,1,19,16,0,[],9.018,6.44,14.123,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,2,18,14,0,[],9.41,10.142,16.855,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,3,24,13,0,[],9.576,11.779,8.044,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,4,21,23,0,[],9.302,7.367,5.481,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,5,9,5,0,[],8.761,8.615,11.02,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,6,18,11,0,[],8.797,8.76,6.744,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,7,17,12,0,[],9.297,10.137,12.616,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,8,8,6,0,[],9.86,11.982,6.635,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,9,32,10,0,[],9.556,11.74,8.352,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,10,10,6,0,[],8.163,5.608,14.228,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,11,11,6,0,[],8.868,10.27,13.64,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,12,9,5,0,[],9.294,6.573,6.008,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,13,8,5,0,[],10.174,9.098,14.54,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,14,22,7,0,[],10.082,10.866,0.0,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,15,9,5,0,[],8.316,11.578,7.339,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,16,5,3,0,[],7.23,9.649,0.0,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,17,6,4,0,[],4.416,4.333,5.061,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,18,8,3,0,[],6.1,5.792,9.478,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,19,5,4,0,[],6.317,4.88,7.92,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,20,8,4,0,[],7.732,7.27,7.125,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,21,5,3,0,[],8.957,6.622,3.601,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,22,7,4,0,[],7.327,6.82,3.41,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,23,7,3,0,[],8.029,5.824,7.952,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,24,6,4,0,[],10.1,9.333,4.899,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,25,7,3,0,[],11.473,10.956,11.398,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,26,6,4,0,[],11.509,12.514,8.889,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,27,5,4,0,[],10.907,12.929,11.849,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,28,6,4,0,[],12.453,10.908,0.0,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,29,10,3,0,[],6.916,7.357,10.981,1,0,1.0,rain_peak
2026-08-25 17:10:00+07:00,30,23,6,0,[],5.423,3.522,4.434,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,1,17,14,0,[],9.083,10.477,8.157,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,2,19,15,0,[],9.506,10.082,8.78,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,3,26,14,0,[],9.66,7.194,8.524,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,4,23,17,0,[],9.365,11.553,15.508,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,5,8,7,0,[],8.855,10.726,13.384,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,6,19,12,0,[],8.843,8.576,6.606,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,7,23,14,0,[],9.327,6.997,10.208,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,8,15,7,0,[],9.915,10.817,6.279,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,9,32,11,0,[],9.692,13.214,15.288,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,10,9,6,0,[],8.206,9.142,5.25,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,11,12,6,0,[],8.867,7.929,7.824,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,12,11,6,0,[],9.284,8.439,6.953,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,13,10,5,0,[],10.193,11.073,1.764,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,14,22,8,0,[],10.248,10.057,0.0,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,15,10,3,0,[],8.49,8.476,6.959,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,16,5,5,0,[],7.476,10.165,0.0,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,17,6,3,0,[],4.252,4.657,2.661,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,18,7,4,0,[],6.004,6.006,7.064,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,19,6,4,0,[],6.207,8.412,6.795,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,20,5,4,0,[],7.612,7.609,4.165,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,21,9,4,0,[],8.814,7.471,16.315,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,22,6,4,0,[],7.32,7.969,10.808,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,23,6,4,0,[],7.984,3.218,8.297,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,24,6,4,0,[],9.99,7.137,2.597,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,25,7,3,0,[],11.231,11.922,11.401,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,26,5,4,0,[],11.334,11.451,13.503,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,27,6,4,0,[],10.899,7.13,11.012,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,28,6,3,0,[],12.392,6.704,0.0,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,29,7,5,0,[],7.014,10.359,6.768,1,0,1.0,rain_peak
2026-08-25 17:15:00+07:00,30,25,6,0,[],5.299,5.931,3.145,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,1,21,13,0,[],9.147,8.905,8.078,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,2,22,17,0,[],9.596,10.608,12.461,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,3,18,16,0,[],9.737,7.742,14.591,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,4,23,21,0,[],9.424,12.27,10.859,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,5,9,6,0,[],8.949,10.129,9.403,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,6,18,10,0,[],8.889,7.703,7.214,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,7,22,14,0,[],9.353,11.655,11.33,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,8,12,6,0,[],9.961,8.759,4.599,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,9,36,11,0,[],9.822,9.104,8.826,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,10,9,6,0,[],8.253,6.938,7.694,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,11,9,5,0,[],8.865,7.806,10.547,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,12,9,4,0,[],9.271,6.859,4.435,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,13,7,5,0,[],10.201,9.003,5.529,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,14,25,8,0,[],10.402,11.501,0.0,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,15,10,4,0,[],8.665,10.498,6.79,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,16,8,4,0,[],7.731,6.34,0.0,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,17,6,3,0,[],4.123,3.056,3.804,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,18,6,3,0,[],5.929,6.113,3.003,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,19,5,2,0,[],6.117,4.119,7.388,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,20,6,3,0,[],7.501,7.471,6.612,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,21,9,3,0,[],8.671,8.567,3.673,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,22,8,5,0,[],7.324,6.897,5.577,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,23,8,5,0,[],7.946,8.135,6.236,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,24,6,3,0,[],9.872,9.357,10.557,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,25,8,3,0,[],10.97,12.264,6.023,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,26,6,2,0,[],11.138,9.496,11.941,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,27,7,5,0,[],10.876,11.076,6.127,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,28,5,2,0,[],12.304,10.896,0.0,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,29,9,4,0,[],7.126,5.92,5.371,1,0,1.0,rain_peak
2026-08-25 17:20:00+07:00,30,23,6,0,[],5.202,4.618,2.692,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,1,18,11,0,[],9.208,6.219,3.289,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,2,16,14,0,[],9.68,11.504,7.366,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,3,22,15,0,[],9.808,10.72,9.8,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,4,18,18,0,[],9.477,6.209,7.673,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,5,9,5,0,[],9.041,6.509,7.084,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,6,15,13,0,[],8.934,8.642,5.16,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,7,23,17,0,[],9.375,8.025,15.691,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,8,9,7,0,[],9.998,11.487,11.534,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,9,25,7,0,[],9.944,11.716,15.515,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,10,8,6,0,[],8.304,6.088,9.584,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,11,10,6,0,[],8.862,8.259,8.117,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,12,9,6,0,[],9.253,9.537,12.444,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,13,8,5,0,[],10.198,9.718,11.614,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,14,27,5,0,[],10.544,10.337,0.0,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,15,9,4,0,[],8.842,10.831,10.281,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,16,7,3,0,[],7.994,8.675,0.0,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,17,6,4,0,[],4.029,3.771,5.152,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,18,5,3,0,[],5.875,4.528,2.801,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,19,6,4,0,[],6.047,6.283,8.005,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,20,5,4,0,[],7.4,9.362,9.003,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,21,7,3,0,[],8.528,9.279,7.126,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,22,6,4,0,[],7.338,6.15,9.635,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,23,7,5,0,[],7.913,6.468,6.605,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,24,5,3,0,[],9.745,8.365,8.28,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,25,8,3,0,[],10.693,8.898,13.86,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,26,5,3,0,[],10.925,8.86,7.747,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,27,8,3,0,[],10.836,13.684,13.227,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,28,6,3,0,[],12.189,13.226,0.0,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,29,8,4,0,[],7.25,7.742,7.19,1,0,1.0,rain_peak
2026-08-25 17:25:00+07:00,30,22,7,0,[],5.132,5.592,5.697,1,0,1.0,rain_peak
